project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
30,Q171,P.S. 171 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,10/03/2017,04/03/2018,,26887,26887.0,6541.0,DSF: 0000867039,True
30,Q171,P.S. 171 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,PNS,PNS,PNS,PNS,284754,284754.0,0.0,DSF: 0000867039,False
30,Q171,P.S. 171 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",PNS,PNS,PNS,PNS,120588,120588.0,1202.0,DSF: 0000867039,False
30,Q171,P.S. 171 PETER G. VAN ALST,DIIT - RESOA,FY 15 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,06/22/2017,07/14/2017,10/12/2017,75000,74435.0,74435.0,DSF: 0000821792,True
30,Q204,I.S. 204 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/14/2017,01/18/2018,10/26/2017,9704,1484.0,1484.0,DSF: 0000867048,False
30,Q204,I.S. 204 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,10/26/2017,04/25/2018,,35583,35583.0,5937.0,DSF: 0000867048,False
30,Q204,I.S. 204 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,PNS,PNS,PNS,PNS,376855,376855.0,0.0,DSF: 0000867048,False
30,Q204,I.S. 204 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",PNS,PNS,PNS,PNS,139003,139003.0,1060.0,DSF: 0000867048,False
30,Q204,I.S. 204 - QUEENS,SCA IEH,IEH PO18-ROOM 207,Construction,Complete,06/20/2017,IEH,08/22/2017,IEH,251267.0,7118.0,DSF: 0000047392,False
30,Q204,I.S. 204 - QUEENS,SCA IEH,IEH PO18-HALLWAY OUTSIDE CAFETERIA,Construction,Complete,08/09/2017,IEH,08/29/2017,IEH,134.0,134.0,DSF: 0000048045,False
30,Q204,I.S. 204 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/05/2017,01/15/2018,08/04/2017,75000,74437.0,74437.0,DSF: 0000845480,False
30,Q204,I.S. 204 - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/11/2017,DOES,,DOES,170000.0,1451.0,DSF: 0000866045,False
30,Q222,P.S. 222 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867343,True
30,Q222,P.S. 222 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,PNS,PNS,PNS,PNS,4500,4500.0,0.0,DSF: 0000867343,False
30,Q222,P.S. 222 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,PNS,PNS,PNS,PNS,66000,66000.0,0.0,DSF: 0000867343,False
30,Q222,P.S. 222 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",PNS,PNS,PNS,PNS,4500,4500.0,0.0,DSF: 0000867343,False
30,Q222,P.S. 222 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,08/10/2017,35000,34737.0,34737.0,DSF: 0000844548,False
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Scope,Complete,01/27/2017,03/27/2017,03/22/2017,0,7526.0,1226.0,DSF: 0000844969,False
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Design,Complete,03/22/2017,08/21/2017,05/15/2017,14399,27993.0,4934.0,DSF: 0000844969,False
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Construction,Complete,06/22/2017,12/18/2017,12/15/2017,211188,187995.0,92319.0,DSF: 0000844969,False
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,"CM, F&E",Complete,06/22/2017,12/18/2017,12/15/2017,14399,23081.0,3703.0,DSF: 0000844969,False
30,Q227,I.S. 227 - QUEENS,Trust For Public Lan,FY17 RESO PLAYGROUND UPGRADE,Scope,Complete,08/01/2016,02/01/2017,04/15/2017,500000,500000.0,5000.0,DSF: 0000845604,False
30,Q227,I.S. 227 - QUEENS,Trust For Public Lan,FY17 RESO PLAYGROUND UPGRADE,Design,In-Progress,05/05/2017,06/30/2018,,500000,50000.0,0.0,DSF: 0000845604,False
30,Q227,I.S. 227 - QUEENS,Trust For Public Lan,FY17 RESO PLAYGROUND UPGRADE,Construction,PNS,PNS,PNS,PNS,300000,300000.0,0.0,DSF: 0000845604,False
30,Q227,I.S. 227 - QUEENS,Trust For Public Lan,FY17 RESO PLAYGROUND UPGRADE,F&E,PNS,PNS,PNS,PNS,75000,75000.0,0.0,DSF: 0000845604,False
30,Q228,P.S. 228 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/28/2017,06/30/2017,08/28/2017,35000,34737.0,34737.0,DSF: 0000844535,False
30,Q230,I.S. 230 - QUEENS,DOE - Skilled Trades,CAFETERIA SERVING LINE,Construction,In-Progress,04/28/2017,DOES,,DOES,450000.0,450000.0,DSF: 0000821607,False
30,Q234,P.S. 234 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,10/12/2017,02/13/2018,11/17/2017,9021,2748.0,2748.0,DSF: 0000867049,False
30,Q234,P.S. 234 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,11/17/2017,05/16/2018,,33076,33076.0,10993.0,DSF: 0000867049,False
30,Q234,P.S. 234 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,PNS,PNS,PNS,PNS,350300,350300.0,0.0,DSF: 0000867049,False
30,Q234,P.S. 234 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",PNS,PNS,PNS,PNS,133647,133647.0,1604.0,DSF: 0000867049,False
30,Q292,P.S. 92 - QUEENS,SCA Capacity,ADDITION/WINDOWS,Scope,Complete,06/20/2012,09/24/2013,10/03/2013,929840,1134858.0,1134851.0,"DSF: 0000745712, 0000752430",False
30,Q292,P.S. 92 - QUEENS,SCA Capacity,ADDITION/WINDOWS,Design,Complete,10/04/2013,04/15/2014,04/28/2014,3486900,3757042.0,3462464.0,"DSF: 0000745712, 0000752430",False
30,Q292,P.S. 92 - QUEENS,SCA Capacity,ADDITION/WINDOWS,Construction,In-Progress,08/13/2014,05/08/2017,,52303500,49688287.0,47172573.0,"DSF: 0000745712, 0000752430",False
30,Q292,P.S. 92 - QUEENS,SCA Capacity,ADDITION/WINDOWS,"CM,Art,F&E",In-Progress,08/13/2014,05/08/2017,,6841340,5574388.0,4314558.0,"DSF: 0000745712, 0000752430",False
30,Q312,P.S. 78 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,07/05/2017,09/19/2017,75000,74437.0,74437.0,DSF: 0000845477,False
30,Q329,EAST ELMHURST COMMUNITY SCHOOL,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,12/14/2017,01/13/2018,,35000,34737.0,34737.0,DSF: 0000844445,True
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,12/21/2016,06/28/2017,06/28/2017,1841276,1201991.0,1155034.0,DSF: 0000843659,False
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Design,In-Progress,06/29/2017,01/09/2018,,5892083,5892083.0,874483.0,DSF: 0000843659,False
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Construction,PNS,PNS,PNS,PNS,82636460,82636460.0,33128.0,DSF: 0000843659,False
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",PNS,PNS,PNS,PNS,11636863,11636863.0,93211.0,DSF: 0000843659,False
30,Q375,P.S. @ PARCEL F - QUEENS,SCA Capacity,NEW SCHOOL/DEMOLITION,Scope,Complete,04/19/2016,09/27/2016,11/14/2016,1687250,1243222.0,1229483.0,DSF: 0000843984,False
30,Q375,P.S. @ PARCEL F - QUEENS,SCA Capacity,NEW SCHOOL/DEMOLITION,Design,Complete,11/15/2016,04/14/2017,05/19/2017,5399200,2631137.0,2026050.0,DSF: 0000843984,False
30,Q375,P.S. @ PARCEL F - QUEENS,SCA Capacity,NEW SCHOOL/DEMOLITION,Construction,PNS,PNS,PNS,PNS,75723780,67717724.0,161100.0,DSF: 0000843984,False
30,Q375,P.S. @ PARCEL F - QUEENS,SCA Capacity,NEW SCHOOL/DEMOLITION,"CM,Art,F&E",PNS,PNS,PNS,PNS,10663420,4178770.0,868649.0,DSF: 0000843984,False
30,Q397,DISTRICT 30 PRE-K CENTER,SCA IEH,"IEH PO18-ROOMS 136, 137, AND GYM CLOSET OFF THE ST",Construction,Complete,08/29/2017,IEH,09/01/2017,IEH,66176.0,2660.0,DSF: 0000048412,False
30,Q397,PRE-K CENTER @ 32-52 37TH ST,PRE-K,LEASE,Scope,Complete,04/06/2015,04/23/2015,04/30/2015,170329,203057.0,20257.0,DSF: 0000821858,False
30,Q397,PRE-K CENTER @ 32-52 37TH ST,PRE-K,LEASE,Design,Complete,05/01/2015,08/03/2015,04/20/2016,545054,806547.0,118530.0,DSF: 0000821858,False
30,Q397,PRE-K CENTER @ 32-52 37TH ST,PRE-K,LEASE,Construction,Complete,07/11/2016,07/10/2017,07/10/2017,7644378,7367933.0,7031316.0,DSF: 0000821858,False
24,Q093,I.S. 93 - QUEENS,SCA CIP,ACCESSIBILITY,"CM, F&E",PNS,PNS,PNS,PNS,431000,431000.0,34237.0,DSF: 0000800329,False
30,Q398,P.S. 398 - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,06/29/2015,01/04/2016,01/25/2016,1553475,948473.0,936370.0,DSF: 0000798210,False
30,Q398,P.S. 398 - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,01/26/2016,06/27/2016,08/25/2016,4971120,3211865.0,1758636.0,DSF: 0000798210,False
30,Q398,P.S. 398 - QUEENS,SCA Capacity,NEW SCHOOL,Construction,In-Progress,03/06/2017,06/03/2019,,69719958,63378007.0,10375434.0,DSF: 0000798210,False
30,Q398,P.S. 398 - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,03/06/2017,06/03/2019,,9817962,3995121.0,756621.0,DSF: 0000798210,False
30,Q445,WILLIAM C. BRYANT HS - QUEENS,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,Complete,06/10/2015,12/10/2015,09/09/2015,37485,95963.0,84731.0,DSF: 0000821933,True
18,K500,HS FOR MEDICAL PROFESSIONS - K,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,Construction,In-Progress,11/20/2017,05/13/2019,,9249750,8434338.0,73798.0,"DSF: 0000761082, 0000806993, 0000829257",False
18,K500,HS FOR MEDICAL PROFESSIONS - K,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,"CM, F&E",In-Progress,11/20/2017,05/13/2019,,575540,61775.0,61775.0,"DSF: 0000761082, 0000806993, 0000829257",False
18,K500,HS FOR INNOVATION IN AD - BKLY,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,06/21/2016,10/21/2016,01/17/2017,9281,9140.0,9140.0,DSF: 0000843849,False
18,K500,HS FOR INNOVATION IN AD - BKLY,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,01/17/2017,07/17/2017,03/09/2017,34031,39312.0,39312.0,DSF: 0000843849,False
18,K500,HS FOR INNOVATION IN AD - BKLY,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,08/14/2017,06/09/2018,,360423,320168.0,15961.0,DSF: 0000843849,False
18,K500,HS FOR INNOVATION IN AD - BKLY,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,08/14/2017,06/09/2018,,222293,157831.0,24380.0,DSF: 0000843849,False
18,K500,HS FOR INNOVATION IN AD - BKLY,SCA IEH,"IEH PO18-ROOMS 114A,144,171,211,LIBRARY,151",Construction,Complete,12/29/2016,IEH,07/03/2017,IEH,246304.0,11117.0,DSF: 0000044731,True
18,K500,HS FOR MEDICAL PROFESSIONS - K,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,08/01/2017,50000,49625.0,49625.0,DSF: 0000845256,False
18,K500,HS FOR MEDICAL PROFESSIONS - K,DOE- RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Construction,Complete,08/31/2016,07/19/2017,07/19/2017,167000,157935.0,157935.0,DSF: 0000822295,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,07/27/2016,11/28/2016,01/25/2017,9012,4457.0,4457.0,DSF: 0000843850,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,01/25/2017,07/25/2017,04/12/2017,33045,17891.0,17891.0,DSF: 0000843850,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,08/22/2017,07/17/2018,,349974,337900.0,23716.0,DSF: 0000843850,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,08/22/2017,07/17/2018,,309672,254235.0,30340.0,DSF: 0000843850,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,WINDOWS,Scope,Complete,07/18/2016,12/02/2016,11/08/2016,140910,35672.0,35472.0,DSF: 0000829300,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,WINDOWS,Design,Complete,12/14/2016,05/17/2017,05/04/2017,563640,129583.0,129486.0,DSF: 0000829300,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,WINDOWS,Construction,In-Progress,12/11/2017,06/03/2019,,10568250,9602700.0,59017.0,DSF: 0000829300,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA CIP,WINDOWS,"CM, F&E",In-Progress,12/11/2017,06/03/2019,,657580,32807.0,28341.0,DSF: 0000829300,False
18,K515,VICTORY COLLEGIATE HS - K,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000866721,True
18,K515,VICTORY COLLEGIATE HS - K,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,PNS,PNS,PNS,PNS,3600,3600.0,0.0,DSF: 0000866721,False
18,K515,VICTORY COLLEGIATE HS - K,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,PNS,PNS,PNS,PNS,52800,52800.0,0.0,DSF: 0000866721,False
18,K515,VICTORY COLLEGIATE HS - K,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",PNS,PNS,PNS,PNS,3600,3600.0,0.0,DSF: 0000866721,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA IEH,"IEH PO18-RMS 344,346,348,349",Construction,Complete,05/16/2017,IEH,07/03/2017,IEH,73260.0,9946.0,DSF: 0000046805,False
18,K515,BROOKLYN BRIDGE ACADEMY - K,SCA IEH,IEH PO18-RM 145,Construction,Complete,08/17/2017,IEH,08/20/2017,IEH,60522.0,2258.0,DSF: 0000048246,False
18,K515,VICTORY COLLEGIATE HS - K,Fast Track Projects,CTF CHARTER MATCH PROMETHEAN BOARDS,Construction,Complete,03/21/2017,FTK,09/07/2017,FTK,81554.0,69544.0,DSF: 0000845637,False
18,K515,BROOKLYN GENERATION SCHOOL - K,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/26/2017,01/15/2018,08/17/2017,64000,63516.0,63516.0,DSF: 0000844368,False
18,K516,BROOKLYN GENERATION SCHOOL - K,SCA CIP,ATHLETIC FIELD - TRACK,Scope,Complete,07/09/2015,11/19/2015,11/02/2015,24270,23715.0,23715.0,DSF: 0000807062,False
18,K516,BROOKLYN GENERATION SCHOOL - K,SCA CIP,ATHLETIC FIELD - TRACK,Design,Complete,12/17/2015,07/18/2016,06/22/2016,97080,94927.0,94927.0,DSF: 0000807062,False
18,K516,BROOKLYN GENERATION SCHOOL - K,SCA CIP,ATHLETIC FIELD - TRACK,Construction,In-Progress,07/10/2017,09/02/2018,,1820250,1628772.0,566345.0,DSF: 0000807062,False
18,K516,BROOKLYN GENERATION SCHOOL - K,SCA CIP,ATHLETIC FIELD - TRACK,"CM, F&E",In-Progress,07/10/2017,09/02/2018,,113260,179684.0,174421.0,DSF: 0000807062,False
18,K860,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,Scope,Complete,08/01/2013,01/06/2014,12/05/2013,18404,21556.0,21556.0,DSF: 0000761724,False
18,K860,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,Design,Complete,01/08/2014,06/10/2014,10/22/2014,73614,98575.0,98575.0,DSF: 0000761724,False
18,K860,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,Construction,PNS,PNS,PNS,PNS,1380263,1380263.0,32091.0,DSF: 0000761724,False
18,K860,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,"CM, F&E",PNS,PNS,PNS,PNS,85883,85883.0,29425.0,DSF: 0000761724,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Scope,Complete,02/15/2017,04/14/2017,03/27/2017,6314,8876.0,562.0,DSF: 0000823812,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Design,Complete,03/27/2017,08/24/2017,06/14/2017,23151,19542.0,19024.0,DSF: 0000823812,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Construction,PNS,PNS,PNS,PNS,245186,245186.0,0.0,DSF: 0000823812,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,56824,56824.0,646.0,DSF: 0000823812,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SECURITY CAMERAS,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000866412,True
19,K007,P.S. 7 - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SECURITY CAMERAS,Design,PNS,PNS,PNS,PNS,24000,24000.0,0.0,DSF: 0000866412,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SECURITY CAMERAS,Construction,PNS,PNS,PNS,PNS,352000,352000.0,0.0,DSF: 0000866412,False
19,K007,P.S. 7 - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SECURITY CAMERAS,"CM, F&E",PNS,PNS,PNS,PNS,24000,24000.0,0.0,DSF: 0000866412,False
19,K007,P.S. 7 - BROOKLYN,DOE - Skilled Trades,DOMESTIC WATER BOOSTER PUMP PACKAGE REPLACMENT,Construction,In-Progress,03/23/2017,DOES,,DOES,52906.0,0.0,DSF: 0000866152,True
19,K013,P.S. 13 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM/PROGRAM CLOCK SYSTEM REPLACE,Scope,Complete,06/08/2017,09/07/2017,07/27/2017,28422,4235.0,4235.0,DSF: 0000845902,False
19,K013,P.S. 13 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM/PROGRAM CLOCK SYSTEM REPLACE,Design,Complete,09/06/2017,02/09/2018,11/01/2017,104215,16682.0,16682.0,DSF: 0000845902,False
19,K013,P.S. 13 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM/PROGRAM CLOCK SYSTEM REPLACE,Construction,PNS,PNS,PNS,PNS,1103728,1103728.0,46.0,DSF: 0000845902,False
19,K013,P.S. 13 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM/PROGRAM CLOCK SYSTEM REPLACE,"CM, F&E",PNS,PNS,PNS,PNS,255800,255800.0,5682.0,DSF: 0000845902,False
19,K013,P.S. 13 - BROOKLYN,SCA IEH,IEH PO18-1ST FL HALLWAY BY CAFETERIA,Construction,In-Progress,09/06/2017,IEH,,IEH,113996.0,11581.0,DSF: 0000048570,False
19,K013,P.S. 13 - BROOKLYN,SCA IEH,IEH PO18-1ST FL CAFETERIA,Construction,Complete,12/05/2017,IEH,12/14/2017,IEH,76499.0,2514.0,DSF: 0000049667,False
19,K013,P.S. 13 - BROOKLYN,DOE - Skilled Trades,"VACUUM PUMP SYSTEM REPLACEMENT, CHEMICAL FEEDER",Construction,In-Progress,03/03/2017,DOES,,DOES,126365.0,126365.0,DSF: 0000823910,False
19,K072,EAST NEW YORK ELEMENTARY SCHOO,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867426,True
19,K072,EAST NEW YORK ELEMENTARY SCHOO,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,PNS,PNS,PNS,PNS,9000,9000.0,0.0,DSF: 0000867426,False
19,K072,EAST NEW YORK ELEMENTARY SCHOO,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,PNS,PNS,PNS,PNS,132000,132000.0,0.0,DSF: 0000867426,False
19,K072,EAST NEW YORK ELEMENTARY SCHOO,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",PNS,PNS,PNS,PNS,9000,9000.0,0.0,DSF: 0000867426,False
19,K072,EAST NEW YORK ELEMENTARY SCHOO,SCA IEH,"IEH PO18-RMS 101,103,105",Construction,In-Progress,08/15/2017,IEH,,IEH,113257.0,21004.0,DSF: 0000048205,False
19,K072,EAST NEW YORK ELEMENTARY SCHOO,DOE - Skilled Trades,VACUUM PUMP SETS/CHEMICAL FEEDER,Construction,Complete,10/07/2016,03/31/2017,03/31/2017,DOES,151011.0,151011.0,DSF: 0000824703,False
19,K108,P.S. 108 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Scope,In-Progress,01/19/2017,04/20/2017,,4762,6608.0,516.0,DSF: 0000865835,True
19,K108,P.S. 108 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Design,PNS,PNS,PNS,PNS,17460,17460.0,2064.0,DSF: 0000865835,False
19,K108,P.S. 108 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Construction,PNS,PNS,PNS,PNS,184920,184920.0,0.0,DSF: 0000865835,False
19,K108,P.S. 108 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,42857,42857.0,726.0,DSF: 0000865835,False
19,K108,P.S. 108 - BROOKLYN,SCA IEH,"IEH PO18-RMS 102,103.106,108,212,202,204",Construction,In-Progress,08/14/2017,IEH,,IEH,210019.0,20680.0,DSF: 0000048171,False
19,K108,P.S. 108 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/06/2017,DOEL,04/18/2017,DOEL,756.0,756.0,DSF:,False
19,K108,P.S. 108 - BROOKLYN,DOE - Skilled Trades,WATER HEATER REPLACEMENT,Construction,In-Progress,08/30/2016,DOES,,DOES,38251.0,38251.0,DSF: 0000844744,False
19,K149,P.S. 149 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/06/2017,DOEL,04/18/2017,DOEL,358.0,358.0,DSF:,False
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Scope,Complete,02/15/2017,04/14/2017,03/29/2017,6834,8719.0,8719.0,DSF: 0000865785,False
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Design,Complete,04/04/2017,09/01/2017,05/12/2017,25056,30949.0,27636.0,DSF: 0000865785,False
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,Construction,In-Progress,07/07/2017,01/02/2018,,265371,237865.0,529.0,DSF: 0000865785,True
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY AUDITORIUM UPGRADE,"CM, F&E",In-Progress,07/07/2017,01/02/2018,,61502,27799.0,12377.0,DSF: 0000865785,True
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Scope,Complete,03/22/2017,06/20/2017,04/12/2017,8670,21646.0,21646.0,DSF: 0000865787,True
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Design,Complete,04/12/2017,08/25/2017,09/12/2017,31790,28269.0,26464.0,DSF: 0000865787,False
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,Construction,In-Progress,12/10/2017,09/05/2018,,336685,298080.0,130.0,DSF: 0000865787,False
19,K158,P.S. 158 - BROOKLYN,SCA CIP,ENY PLAYGROUND UPGRADE,"CM, F&E",In-Progress,12/10/2017,09/05/2018,,78030,37511.0,6176.0,DSF: 0000865787,False
19,K158,P.S. 158 - BROOKLYN,SCA IEH,"IEH PO18-RMS 209,303",Construction,Complete,08/10/2017,IEH,08/25/2017,IEH,71628.0,2386.0,DSF: 0000048087,False
19,K158,P.S. 158 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/06/2017,DOEL,08/09/2017,DOEL,555.0,555.0,DSF:,False
19,K159,P.S. 159 - BROOKLYN,DIIT - RESOA,FY16 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,10/02/2017,10/04/2017,75000,74437.0,74437.0,DSF: 0000822719,False
19,K159,P.S. 159 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/25/2017,01/15/2018,10/04/2017,123000,122077.0,122077.0,DSF: 0000844998,False
19,K166,SCHOOL BASED HEALTH CENTER - B,SCA IEH,IEH PO18-RM 132,Construction,Complete,09/20/2017,IEH,10/05/2017,IEH,2810.0,2810.0,DSF: 0000048674,False
19,K171,I.S. 171 - BROOKLYN,SCA CIP,WINDOWS/FLOOD ELMNTN/ROOFS/FIRE ALARM/HVAC VTLTN,Scope,Complete,07/27/2015,01/28/2016,09/08/2015,199351,172197.0,169477.0,"DSF: 0000780281, 0000803605, 0000826018, 0000826023, 0000826031",False
19,K171,I.S. 171 - BROOKLYN,SCA CIP,WINDOWS/FLOOD ELMNTN/ROOFS/FIRE ALARM/HVAC VTLTN,Design,Complete,10/15/2015,05/13/2016,05/03/2016,797400,598698.0,597698.0,"DSF: 0000780281, 0000803605, 0000826018, 0000826023, 0000826031",False
