project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
26,Q162,P.S. 162 - QUEENS,SCA CIP,PARAPET/FLOOD ELIMINATION/EXT MASONRY/ROOFING,Construction,Complete,11/23/2015,05/15/2017,12/15/2017,9708751,9892329.0,7793858.0,"DSF: 0000790250, 0000790252, 0000790253, 0000800283",False
26,Q162,P.S. 162 - QUEENS,SCA CIP,PARAPET/FLOOD ELIMINATION/EXT MASONRY/ROOFING,"CM, F&E",Complete,11/23/2015,05/15/2017,12/15/2017,604100,893446.0,825017.0,"DSF: 0000790250, 0000790252, 0000790253, 0000800283",False
26,Q162,P.S. 162 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Scope,Complete,09/19/2016,02/23/2017,11/03/2016,86092,67115.0,63246.0,"DSF: 0000798369, 0000798370",False
26,Q162,P.S. 162 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Design,Complete,11/09/2016,04/14/2017,04/26/2017,344367,187066.0,187066.0,"DSF: 0000798369, 0000798370",False
26,Q162,P.S. 162 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/10/2017,01/15/2018,09/26/2017,100000,99246.0,99246.0,DSF: 0000845184,False
26,Q173,Q255 SPED - QUEENS,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/15/2017,08/17/2017,08/01/2017,0,7813.0,7813.0,DSF: 0000800455,False
26,Q173,P.S. 173 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,01/15/2018,08/24/2017,35000,34737.0,34737.0,DSF: 0000844519,False
26,Q177,Q177 SPED - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,Scope,Complete,10/15/2015,03/21/2016,12/31/2015,122396,85483.0,85483.0,"DSF: 0000790486, 0000798293",False
26,Q177,Q177 SPED - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,Design,Complete,01/06/2016,06/07/2016,06/24/2016,480196,393712.0,375403.0,"DSF: 0000790486, 0000798293",False
26,Q177,Q177 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,09/05/2017,10/05/2017,10/24/2017,100000,100000.0,99247.0,DSF: 0000845185,False
26,Q178,P.S./ IS 178 HOLLISWOOD,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,10/04/2017,11/03/2017,11/03/2017,35000,34667.0,34667.0,DSF: 0000845149,False
26,Q178,P.S./ IS 178 HOLLISWOOD,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,10/04/2017,11/03/2017,11/03/2017,100000,99250.0,99250.0,DSF: 0000845147,False
26,Q179,Q004 SPED - QUEENS,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/15/2017,08/18/2017,08/01/2017,0,7645.0,7645.0,DSF: 0000845157,False
26,Q179,Q004 SPED - QUEENS,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Design,Complete,08/30/2017,01/02/2018,11/22/2017,37500,3985.0,3985.0,DSF: 0000845157,False
26,Q186,P.S. 186 - QUEENS,SCA IEH,IEH PO18-ROOM 114,Construction,Complete,08/09/2017,IEH,08/19/2017,IEH,9170.0,1614.0,DSF: 0000048025,False
26,Q188,P.S. 188 - QUEENS,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Scope,Complete,01/15/2016,05/17/2016,03/28/2016,0,10096.0,10096.0,DSF: 0000822872,False
26,Q188,P.S. 188 - QUEENS,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Design,Complete,04/13/2016,09/13/2016,10/18/2016,28498,46729.0,41730.0,DSF: 0000822872,False
26,Q188,P.S. 188 - QUEENS,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,Complete,04/12/2017,12/07/2017,11/16/2017,417971,398713.0,228404.0,DSF: 0000822872,False
26,Q188,P.S. 188 - QUEENS,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,"CM, F&E",Complete,04/12/2017,12/07/2017,11/16/2017,28498,45059.0,44024.0,DSF: 0000822872,False
26,Q188,P.S. 188 - QUEENS,DIIT - PBX Telephone,NEW/RETROFIT TELEPHONE/INTERCOM SYS,Purch & Install,Complete,07/01/2017,10/27/2017,10/27/2017,DIIX,175097.0,175097.0,DSF: 0000867155,False
26,Q191,Q993 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/14/2017,01/15/2018,10/20/2017,35000,34738.0,34738.0,DSF: 0000844553,False
26,Q191,P.S. 191 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/28/2017,01/15/2018,11/28/2017,100000,99246.0,99246.0,DSF: 0000845159,False
26,Q203,P.S. 203 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/18/2017,01/15/2018,09/01/2017,108000,107186.0,107186.0,DSF: 0000845146,False
26,Q205,P.S. 205 - QUEENS,SCA CIP,BOILER/CLIMATE CTRL/FLOOD/MASONRY/ ROOFS/PARAPETS,Scope,Complete,10/06/2015,12/19/2016,10/12/2016,242316,198941.0,187995.0,"DSF: 0000789227, 0000798368, 0000836272, 0000836273, 0000836274, 0000836276",False
26,Q205,P.S. 205 - QUEENS,SCA CIP,BOILER/CLIMATE CTRL/FLOOD/MASONRY/ ROOFS/PARAPETS,Design,Complete,11/09/2016,04/14/2017,04/13/2017,963320,511582.0,493033.0,"DSF: 0000789227, 0000798368, 0000836272, 0000836273, 0000836274, 0000836276",False
21,K100,P.S. 100 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/02/2017,DOEL,08/04/2017,DOEL,955.0,955.0,DSF:,False
21,K101,P.S. 101 - BROOKLYN,SCA Capacity,ADDITION,Scope,Complete,05/21/2015,11/19/2015,11/19/2015,1649975,1118524.0,1118524.0,DSF: 0000798192,False
21,K101,P.S. 101 - BROOKLYN,SCA Capacity,ADDITION,Design,Complete,11/20/2015,06/09/2016,07/12/2016,5279920,4057200.0,2247966.0,DSF: 0000798192,False
21,K121,P.S. 121 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Scope,Complete,01/24/2017,06/08/2017,03/30/2017,138122,28244.0,28244.0,"DSF: 0000847312, 0000847313, 0000866261",False
21,K121,P.S. 121 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Design,Complete,05/05/2017,10/05/2017,12/13/2017,543297,139740.0,109704.0,"DSF: 0000847312, 0000847313, 0000866261",False
21,K121,P.S. 121 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/22/2017,01/15/2018,07/21/2017,50000,49608.0,49608.0,DSF: 0000845503,False
21,K121,P.S. 121 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/01/2017,DOEL,06/12/2017,DOEL,431.0,431.0,DSF:,False
21,K128,P.S. 128 - BROOKLYN,SCA CIP,WINDOWS/EXT MASONRY,Scope,Complete,04/17/2014,09/02/2014,12/10/2014,39325,20458.0,20458.0,"DSF: 0000822174, 0000822175",False
21,K128,P.S. 128 - BROOKLYN,SCA CIP,WINDOWS/EXT MASONRY,Design,Complete,06/17/2015,11/18/2015,01/06/2016,150473,140072.0,116527.0,"DSF: 0000822174, 0000822175",False
21,K128,P.S. 128 - BROOKLYN,SCA IEH,IEH PO18-RM 113A,Construction,Complete,11/02/2017,IEH,11/12/2017,IEH,24099.0,6762.0,DSF: 0000049227,False
21,K128,P.S. 128 BENSONHURST,DIIT - RESOA,FY16 RESO A TECHNOLOGY,Purch & Install,Complete,07/27/2017,08/18/2017,10/12/2017,100000,99250.0,99250.0,DSF: 0000823295,False
21,K153,P.S. 153 - BROOKLYN,SCA IEH,IEH PO18-2ND & 3RD FL CORRIDORS,Construction,Complete,05/25/2017,IEH,07/13/2017,IEH,177939.0,3820.0,DSF: 0000046968,False
21,K177,P.S. 174 - BROOKLYN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/19/2017,08/18/2017,07/24/2017,0,17469.0,17469.0,DSF: 0000800339,False
21,K177,P.S. 177 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/10/2016,DOEL,06/30/2016,DOEL,31800.0,31800.0,DSF:,False
21,K177,P.S. 177 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/02/2017,DOEL,06/12/2017,DOEL,461.0,461.0,DSF:,False
21,K188,P.S. 188 - BROOKLYN,SCA CIP,SANDY:INT/HEATING/ELEC/FLOOD/CLIMATE/VENT/FA,Scope,Complete,02/06/2014,07/09/2014,04/17/2014,217432,212064.0,212039.0,"DSF: 0000780542, 0000780543, 0000780545, 0000780550, 0000780560, 0000780563, 0000798612",False
21,K188,P.S. 188 - BROOKLYN,SCA CIP,SANDY:INT/HEATING/ELEC/FLOOD/CLIMATE/VENT/FA,Design,Complete,04/18/2014,10/21/2014,08/26/2014,862346,959315.0,875043.0,"DSF: 0000780542, 0000780543, 0000780545, 0000780550, 0000780560, 0000780563, 0000798612",False
21,K199,P.S. 199 - BROOKLYN,SCA IEH,IEH PO18-AUDITORIUM B-AREA,Construction,Complete,04/24/2017,IEH,08/05/2017,IEH,30800.0,1806.0,DSF: 0000046383,False
21,K199,P.S. 199 - BROOKLYN,SCA IEH,IEH PO18-ROOM 219,Construction,Complete,08/29/2017,IEH,09/07/2017,IEH,570.0,70.0,DSF: 0000048405,False
21,K199,P.S. 199 - BROOKLYN,SCA IEH,IEH PO18-SLOP SINK RM 158,Construction,Complete,09/15/2017,IEH,09/21/2017,IEH,17123.0,3810.0,DSF: 0000048625,False
21,K209,P.S. 206 - BROOKLYN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/20/2017,08/21/2017,07/24/2017,0,11489.0,11489.0,DSF: 0000800378,False
21,K209,P.S. 209 - BROOKLYN,SCA IEH,"IEH PO18-RM 161,262,263",Construction,Complete,10/10/2017,IEH,11/25/2017,IEH,44260.0,5996.0,DSF: 0000048936,False
21,K209,P.S. 209 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/02/2017,DOEL,07/25/2017,DOEL,475.0,475.0,DSF:,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS/WIN,Scope,Complete,02/11/2015,06/26/2015,06/03/2015,187905,87477.0,87477.0,"DSF: 0000804350, 0000804351, 0000804352, 0000822685",False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS/WIN,Design,Complete,07/09/2015,12/10/2015,06/17/2016,751619,150273.0,149773.0,"DSF: 0000804350, 0000804351, 0000804352, 0000822685",False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,DEFECTIVE STAIR LANDING,Scope,Complete,08/11/2016,08/12/2016,08/12/2016,9600,7175.0,7175.0,DSF: 0000826760,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,DEFECTIVE STAIR LANDING,Design,Complete,08/12/2016,01/27/2017,05/15/2017,35199,30231.0,29110.0,DSF: 0000826760,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Scope,Complete,01/17/2017,03/17/2017,04/03/2017,0,12897.0,12897.0,DSF: 0000844941,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Design,Complete,04/17/2017,08/30/2017,09/18/2017,26888,41396.0,40406.0,DSF: 0000844941,False
21,K215,P.S. 213 - BROOKLYN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/13/2017,08/14/2017,07/24/2017,0,12967.0,1293.0,DSF: 0000800341,False
21,K215,K231 SPED - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,10/12/2017,50000,49625.0,49625.0,DSF: 0000845400,False
21,K216,P.S. 214 - BROOKLYN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/19/2017,08/18/2017,07/24/2017,0,13161.0,1663.0,DSF: 0000800342,False
21,K216,P.S. 216 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/25/2017,01/15/2018,08/03/2017,50000,49625.0,49625.0,DSF: 0000845411,False
21,K225,P.S. 225 - BROOKLYN,SCA CIP,FLOOD ELMNTN/ROOFS/EXTERIOR MASONRY/PARAPETS,Scope,Complete,06/28/2012,11/14/2012,02/21/2013,130154,118740.0,118740.0,"DSF: 0000735855, 0000758754, 0000758755, 0000775945",False
21,K225,P.S. 225 - BROOKLYN,SCA CIP,FLOOD ELMNTN/ROOFS/EXTERIOR MASONRY/PARAPETS,Design,Complete,02/21/2013,07/23/2013,05/16/2014,520619,543405.0,489332.0,"DSF: 0000735855, 0000758754, 0000758755, 0000775945",False
21,K225,P.S. 225 - BROOKLYN,SCA IEH,"IEH PO18-CLASSROOMS 161,305,313,320",Construction,Complete,05/15/2017,IEH,08/05/2017,IEH,91875.0,4714.0,DSF: 0000046750,False
21,K225,K771 SPED - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/11/2017,01/15/2018,08/11/2017,125000,124062.0,124062.0,DSF: 0000845099,False
21,K225,K771 SPED - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/11/2017,01/15/2018,08/11/2017,50000,49625.0,49625.0,DSF: 0000845401,False
21,K225,P.S. 225 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,02/11/2016,DOEL,02/12/2016,DOEL,1337.0,1337.0,DSF:,False
21,K225,P.S. 225 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/02/2017,DOEL,08/09/2017,DOEL,671.0,671.0,DSF:,False
21,K226,P.S. 226 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,08/03/2017,10/03/2017,10/06/2017,50000,49552.0,49552.0,DSF: 0000845507,False
21,K237,THE BROOKLYN SCHOOL OF INQUIRY,SCA CIP RESOA,RESO A ROOFTOP GREENHOUSE,Scope,Complete,02/05/2015,05/21/2015,04/21/2015,0,56694.0,56694.0,DSF: 0000821680,False
26,Q205,P.S. 205 - QUEENS,DIIT - PBX Telephone,NEW/RETROFIT TELEPHONE/INTERCOM SYS,Purch & Install,Complete,07/01/2017,10/24/2017,10/24/2017,DIIX,220168.0,220168.0,DSF: 0000867159,False
26,Q208,Q993 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/14/2017,07/14/2017,10/20/2017,80000,79400.0,79400.0,DSF: 0000845335,False
26,Q213,P.S. 213 - QUEENS,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/15/2017,08/18/2017,07/26/2017,0,14924.0,14924.0,DSF: 0000844798,False
26,Q213,P.S. 213 - QUEENS,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Design,Complete,08/07/2017,11/09/2017,11/22/2017,8674,49333.0,7309.0,DSF: 0000844798,False
26,Q213,P.S. 213 - QUEENS,SCA IEH,IEH PO18-ROOMS 206 & 306,Construction,Complete,06/20/2017,IEH,07/29/2017,IEH,50203.0,5572.0,DSF: 0000047393,False
26,Q216,J.H.S. 216 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Scope,Complete,12/16/2014,05/19/2015,04/10/2015,90011,56826.0,46640.0,"DSF: 0000791100, 0000798301",False
26,Q216,J.H.S. 216 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Design,Complete,04/17/2015,09/17/2015,09/22/2015,360045,111457.0,96157.0,"DSF: 0000791100, 0000798301",False
26,Q216,J.H.S. 216 - QUEENS,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Scope,Complete,01/13/2017,03/13/2017,02/21/2017,0,5978.0,0.0,DSF: 0000844838,True
26,Q266,P.S./I.S. 266 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,09/06/2017,93000,92303.0,92303.0,DSF: 0000845153,False
26,Q266,P.S./I.S. 266 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,09/06/2017,100000,99045.0,99045.0,DSF: 0000845160,False
26,Q332,P.S. 332 - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,02/10/2014,07/23/2014,07/16/2014,1666075,1205005.0,1203154.0,DSF: 0000798205,False
26,Q332,P.S. 332 - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,07/17/2014,02/27/2015,03/19/2015,5331440,3715634.0,3025111.0,DSF: 0000798205,False
26,Q332,P.S. 332 - QUEENS,SCA Capacity,NEW SCHOOL,Construction,Complete,10/01/2015,07/21/2017,09/26/2017,74773446,70104321.0,67144491.0,DSF: 0000798205,False
26,Q332,P.S. 332 - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",Complete,10/01/2015,07/21/2017,09/26/2017,10529594,8251147.0,6659254.0,DSF: 0000798205,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP,TCU REMOVAL / PLAYGROUND REDEVELOPMENT,Scope,Complete,03/13/2015,06/11/2015,06/11/2015,25590,17536.0,17536.0,DSF: 0000821803,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP,TCU REMOVAL / PLAYGROUND REDEVELOPMENT,Design,Complete,06/24/2015,12/24/2015,11/23/2015,93830,84675.0,84298.0,DSF: 0000821803,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / MUSIC SUITE UPGRADE,Scope,Complete,01/06/2016,05/05/2016,03/08/2016,0,13721.0,13721.0,DSF: 0000822852,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / MUSIC SUITE UPGRADE,Design,Complete,11/09/2016,04/11/2017,04/21/2017,51000,67482.0,53503.0,DSF: 0000822852,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,Complete,05/18/2015,11/17/2015,09/17/2015,43832,25308.0,25226.0,DSF: 0000822228,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,Complete,12/04/2015,06/30/2016,05/05/2016,175327,82149.0,82149.0,DSF: 0000822228,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA IEH,IEH PO18-ELEVATOR,Construction,Complete,08/17/2017,IEH,08/24/2017,IEH,9773.0,1578.0,DSF: 0000048247,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA IEH,IEH PO18-AUDITORIUM CEILING,Construction,Complete,11/17/2017,IEH,11/19/2017,IEH,13588.0,3094.0,DSF: 0000049405,False
26,Q416,BENJAMIN N. CARDOZO HS - Q,SCA CIP,ATHLETIC FIELDS,Scope,Complete,05/18/2015,11/17/2015,09/17/2015,74633,73564.0,72682.0,DSF: 0000814735,False
26,Q416,BENJAMIN N. CARDOZO HS - Q,SCA CIP,ATHLETIC FIELDS,Design,Complete,12/04/2015,06/30/2016,05/05/2016,298530,151279.0,146842.0,DSF: 0000814735,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,WATER PENETRATION,Scope,Complete,06/09/2014,10/23/2014,01/09/2015,22035,79442.0,76999.0,DSF: 0000799991,True
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,WATER PENETRATION,Design,Complete,01/14/2015,06/16/2015,10/20/2015,88140,147732.0,133105.0,DSF: 0000799991,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,11/21/2017,03/26/2018,11/30/2017,8576,2032.0,2032.0,DSF: 0000867117,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,Scope,Complete,01/13/2015,05/14/2015,06/16/2015,0,13531.0,2603.0,DSF: 0000800408,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,Design,Complete,07/13/2015,12/14/2015,10/14/2015,39000,61356.0,42129.0,DSF: 0000800408,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA IEH,IEH PO18-AUDITORIUM,Construction,Complete,08/16/2017,IEH,08/26/2017,IEH,12547.0,2796.0,DSF: 0000048225,False
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA Capacity,NEW SCHOOL,Scope,Complete,04/03/2017,09/14/2017,09/14/2017,1332600,471716.0,354521.0,DSF: 0000821799,False
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA CIP,DEMOLITION,Scope,Complete,04/17/2017,04/17/2017,04/17/2017,34320,26258.0,26258.0,DSF: 0000821799,True
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA CIP,DEMOLITION,Design,Complete,04/18/2017,08/15/2017,09/01/2017,137280,137405.0,123947.0,DSF: 0000821799,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Scope,Complete,03/30/2016,06/30/2016,09/07/2016,27435,28278.0,28278.0,DSF: 0000843892,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Design,Complete,10/17/2016,01/17/2017,01/11/2017,109740,117380.0,105293.0,DSF: 0000843892,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,10/04/2017,02/06/2018,11/30/2017,9686,1729.0,1729.0,DSF: 0000867059,False
26,Q435,P.S. 225 - MANHATTAN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/08/2017,08/08/2017,07/17/2017,0,15558.0,995.0,DSF: 0000800501,False
26,Q435,P.S. 225 - MANHATTAN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Design,Complete,08/04/2017,11/13/2017,10/16/2017,8460,3976.0,3976.0,DSF: 0000800501,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA IEH,IEH PO18-ROOM 320,Construction,Complete,05/08/2017,IEH,07/01/2017,IEH,31841.0,6879.0,DSF: 0000046585,False
26,Q435,BUSINESS TECHNOLOGY EARLY COLL,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/16/2017,01/15/2018,07/10/2017,35000,34736.0,34736.0,DSF: 0000845154,False
26,Q566,"QNS HS OF TEACH., LIB. ARTS&SC",DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/07/2017,07/07/2017,10/27/2017,105000,104189.0,104189.0,DSF: 0000845148,False
26,Q811,Q811 SPED - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Scope,Complete,09/25/2015,01/25/2016,12/18/2015,85200,58307.0,58307.0,"DSF: 0000792110, 0000798374",False
26,Q811,Q811 SPED - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Design,Complete,09/07/2016,02/10/2017,05/05/2017,340800,278812.0,253987.0,"DSF: 0000792110, 0000798374",False
26,Q811,Q811 SPED - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,Complete,09/12/2003,09/12/2003,09/12/2003,720,515.0,515.0,DSF: 0000013154,True
21,K237,THE ACADAMY OF TALENTED SCHOLA,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/08/2017,01/15/2018,08/01/2017,50000,49621.0,49621.0,DSF: 0000845501,False
21,K238,P.S. 238 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS,Scope,Complete,04/28/2014,09/11/2014,10/06/2014,116960,73767.0,71245.0,"DSF: 0000799876, 0000804821",False
21,K238,P.S. 238 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS,Design,Complete,12/08/2014,05/11/2015,08/25/2015,459465,302417.0,256802.0,"DSF: 0000799876, 0000804821",False
21,K238,P.S. 238 - BROOKLYN,SCA IEH,"IEH PO18-STAIRCASE G BETWEEN 1ST & 2ND FLOOR, HALF",Construction,Complete,05/23/2017,IEH,08/05/2017,IEH,17309.0,1836.0,DSF: 0000046931,False
21,K238,P.S. 238 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/05/2017,01/15/2018,07/13/2017,35000,34738.0,34738.0,DSF: 0000845412,False
21,K238,P.S. 238 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/05/2017,01/15/2018,07/13/2017,50000,49624.0,49624.0,DSF: 0000845508,False
21,K238,P.S. 238 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/02/2017,DOEL,06/05/2017,DOEL,769.0,769.0,DSF:,False
21,K239,I.S. 239 - BROOKLYN,SCA CIP RESOA,FY13 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/27/2017,08/28/2017,07/24/2017,0,19439.0,3068.0,DSF: 0000754749,False
21,K239,I.S. 239 - BROOKLYN,SCA IEH,IEH PO18-RM 325,Construction,Complete,08/03/2017,IEH,08/04/2017,IEH,9346.0,2682.0,DSF: 0000047945,False
21,K253,P.S. 253 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,07/24/2017,12/08/2017,12/21/2017,41994,22605.0,12807.0,DSF: 0000849395,False
21,K281,HIGH SCHOOL PROGRAM - K,SCA CIP RESOA,FY 15 RESO A AIR CONDITIONING SPLIT SYSTEM,Scope,Complete,06/27/2017,08/28/2017,07/24/2017,0,13113.0,1517.0,DSF: 0000843774,False
21,K281,I.S. 281 - BROOKLYN,SCA IEH,IEH PO18-RM 206,Construction,Complete,11/03/2017,IEH,11/25/2017,IEH,50845.0,4484.0,DSF: 0000049205,False
21,K288,P.S. 288 - BROOKLYN,SCA CIP,ROOF,Scope,Complete,11/16/2015,04/04/2016,12/13/2016,58501,48231.0,48231.0,DSF: 0000843652,False
21,K288,P.S. 288 - BROOKLYN,SCA CIP,ROOF,Design,Complete,01/18/2017,06/19/2017,07/19/2017,234003,163725.0,156552.0,DSF: 0000843652,False
21,K288,P.S. 288 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/22/2017,01/15/2018,10/11/2017,150000,148875.0,148875.0,DSF: 0000845414,False
