project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
K105,P.S. 105 - BROOKLYN,DOE- RESOA,FY14 RESO A ELECTRICAL LIGHTING FIX,Construction,,,PNS,150000.0,150000.0,0.0,DSF: 0000798662,False,0,0,0,1,0,0,1,0,0,0,0,brooklyn,100.0,150000.0,
K112,P.S. 112 - BROOKLYN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867358,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K112,P.S. 112 - BROOKLYN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,,,PNS,3000.0,3000.0,0.0,DSF: 0000867358,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,3000.0,
K112,P.S. 112 - BROOKLYN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,,,PNS,44000.0,44000.0,0.0,DSF: 0000867358,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,44000.0,
K112,P.S. 112 - BROOKLYN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",,,PNS,3000.0,3000.0,0.0,DSF: 0000867358,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,3000.0,
K127,P.S. 127 - BROOKLYN,SCA Capacity,ADDITION,Construction,,,PNS,73913156.0,73913156.0,78706.0,DSF: 0000798189,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,100.0,73834450.0,
K127,P.S. 127 - BROOKLYN,SCA Capacity,ADDITION,"CM,Art,F&E",,,PNS,10408448.0,10408448.0,175266.0,DSF: 0000798189,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,98.0,10233182.0,
K127,P.S. 127 - BROOKLYN,SCA Capacity,ECC PLAY YARD PROJECT,Construction,,,PNS,1422569.0,1422569.0,5227.0,DSF: 0000798189,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,100.0,1417342.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Construction,,,PNS,3333467.0,3333467.0,22133.0,"DSF: 0000802991, 0000825427, 0000870064",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,99.0,3311334.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,"CM, F&E",,,PNS,381326.0,381326.0,12875.0,"DSF: 0000802991, 0000825427, 0000870064",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,97.0,368451.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,Construction,,,PNS,7761951.0,7761951.0,0.0,"DSF: 0000779662, 0000798424",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,7761951.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,"CM, F&E",,,PNS,676696.0,676696.0,11869.0,"DSF: 0000779662, 0000798424",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,98.0,664827.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK,Construction,,,PNS,503871.0,503871.0,0.0,DSF: 0000798189,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,503871.0,
K127,P.S. 127 - BROOKLYN,SCA CIP,PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK,"CM, F&E",,,PNS,116777.0,116777.0,5013.0,DSF: 0000798189,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,96.0,111764.0,
K163,P.S. 748 - BROOKLYN,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,264000.0,264000.0,9142.0,DSF: 0000844797,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,97.0,254858.0,
K163,P.S. 748 - BROOKLYN,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,18000.0,18000.0,4677.0,DSF: 0000844797,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,74.0,13323.0,
K170,P.S. 170 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866711,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K170,P.S. 170 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,20880.0,20880.0,0.0,DSF: 0000866711,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,20880.0,
K170,P.S. 170 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,306240.0,306240.0,0.0,DSF: 0000866711,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,306240.0,
K170,P.S. 170 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,20880.0,20880.0,0.0,DSF: 0000866711,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,20880.0,
Q022,P.S. 22 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUND UPGRADE,Construction,,,PNS,968000.0,968000.0,0.0,DSF: 0000868327,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,968000.0,
Q022,P.S. 22 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUND UPGRADE,"CM, F&E",,,PNS,66000.0,66000.0,0.0,DSF: 0000868327,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,66000.0,
Q022,P.S. 22 - QUEENS,DOE- RESOA,FY15 RESO A BATHROOM UPGRADES,Construction,,,PNS,100000.0,100000.0,0.0,DSF: 0000801012,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,100000.0,
Q023,QUEENS ACADEMY HIGH SCHOOL - Q,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Construction,,,PNS,305360.0,305360.0,0.0,DSF: 0000844826,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,305360.0,
Q023,QUEENS ACADEMY HIGH SCHOOL - Q,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,"CM, F&E",,,PNS,65314.0,65314.0,391.0,DSF: 0000844826,False,1,1,0,0,0,0,1,0,0,0,0,queens,99.0,64923.0,
Q024,P.S. 24 - QUEENS,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,308000.0,308000.0,0.0,DSF: 0000823147,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,308000.0,
Q024,P.S. 24 - QUEENS,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,21000.0,21000.0,2669.0,DSF: 0000823147,False,1,1,0,0,0,0,1,0,0,0,0,queens,87.0,18331.0,
Q029,P.S. 29 - QUEENS,SCA CIP,FLOOD ELIMINATION/ROOFS,Design,,,PNS,181025.0,181025.0,0.0,"DSF: 0000877975, 0000877976",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,181025.0,
Q029,P.S. 29 - QUEENS,SCA CIP,FLOOD ELIMINATION/ROOFS,Construction,,,PNS,2946759.0,2946759.0,0.0,"DSF: 0000877975, 0000877976",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,2946759.0,
Q029,P.S. 29 - QUEENS,SCA CIP,FLOOD ELIMINATION/ROOFS,"CM, F&E",,,PNS,281827.0,281827.0,0.0,"DSF: 0000877975, 0000877976",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,281827.0,
Q032,P.S. 32 - QUEENS,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,220000.0,220000.0,114.0,DSF: 0000866317,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,219886.0,
Q032,P.S. 32 - QUEENS,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,15000.0,15000.0,3322.0,DSF: 0000866317,False,1,1,0,0,0,0,1,0,0,0,0,queens,78.0,11678.0,
Q079,P.S. 79 - QUEENS,SCA CIP,C OF O/FIRE ALARM,Construction,,,PNS,9297400.0,9297400.0,0.0,"DSF: 0000823601, 0000856162",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,9297400.0,
Q079,P.S. 79 - QUEENS,SCA CIP,C OF O/FIRE ALARM,"CM, F&E",,,PNS,578505.0,578505.0,5508.0,"DSF: 0000823601, 0000856162",False,1,1,0,0,0,0,0,0,0,0,0,queens,99.0,572997.0,
Q079,P.S. 79 - QUEENS,SCA CIP,EXTERIOR MASONRY/TCU REMOVAL PLAYGROUND REDEVELOP,Construction,,,PNS,9333328.0,9333328.0,13396.0,"DSF: 0000856168, 0000866283",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,9319932.0,
Q079,P.S. 79 - QUEENS,SCA CIP,EXTERIOR MASONRY/TCU REMOVAL PLAYGROUND REDEVELOP,"CM, F&E",,,PNS,580741.0,580741.0,11351.0,"DSF: 0000856168, 0000866283",False,1,1,0,0,0,0,0,0,0,0,0,queens,98.0,569390.0,
Q129,P.S. 129 - QUEENS,SCA Capacity,ADDITION,Construction,,,PNS,45905488.0,45905488.0,53539.0,DSF: 0000843833,False,1,0,0,0,0,0,0,0,0,0,0,queens,100.0,45851949.0,
Q129,P.S. 129 - QUEENS,SCA Capacity,ADDITION,"CM,Art,F&E",,,PNS,6464409.0,6464409.0,152364.0,DSF: 0000843833,False,1,0,0,0,0,0,0,0,0,0,0,queens,98.0,6312045.0,
Q129,P.S. 129 - QUEENS,SCA CIP,DEMOLITION,Construction,,,PNS,1903500.0,1745942.0,14230.0,DSF: 0000843833,False,1,1,0,0,0,0,0,0,0,0,0,queens,99.0,1889270.0,
Q129,P.S. 129 - QUEENS,SCA CIP,DEMOLITION,"CM, F&E",,,PNS,118440.0,8772.0,8772.0,DSF: 0000843833,False,1,1,0,0,0,0,0,0,0,0,0,queens,93.0,109668.0,
Q129,P.S. 129 - QUEENS,DOE- RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,,,PNS,50000.0,50000.0,0.0,DSF: 0000800397,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,50000.0,
Q163,P.S. 163 - QUEENS,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867285,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q163,P.S. 163 - QUEENS,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Design,,,PNS,6000.0,6000.0,0.0,DSF: 0000867285,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,6000.0,
Q163,P.S. 163 - QUEENS,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867285,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,88000.0,
Q163,P.S. 163 - QUEENS,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867285,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,6000.0,
Q165,P.S. 165 - QUEENS,DOE- RESOA,FY15 RESO A PLAYGROUND REDEVELOPMEN,Construction,,,PNS,225000.0,225000.0,0.0,DSF: 0000800363,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,225000.0,
Q168,I.S. 250 - QUEENS,Trust For Public Lan,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,,,PNS,150000.0,150000.0,0.0,DSF: 0000844968,False,0,0,0,0,0,0,0,0,0,0,0,queens,100.0,150000.0,
Q168,I.S. 250 - QUEENS,Trust For Public Lan,FY17 RESO A PLAYGROUND REDEVELOPMENT,F&E,,,PNS,37500.0,37500.0,0.0,DSF: 0000844968,False,0,0,0,0,0,0,0,0,0,0,0,queens,100.0,37500.0,
Q185,J.H.S. 185 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEMS,Construction,,,PNS,347975.0,347975.0,0.0,DSF: 0000867045,False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,347975.0,
Q185,J.H.S. 185 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEMS,"CM, F&E",,,PNS,142719.0,142719.0,259.0,DSF: 0000867045,False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,142460.0,
Q189,THE FLUSHING INTERNATIONAL HS,SCA CIP RESOA,FY15 RESO A GREEN ROOF,Scope,,,PNS,0.0,38361.0,38361.0,DSF: 0000801033,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-38361.0,
Q189,THE FLUSHING INTERNATIONAL HS,SCA CIP RESOA,FY15 RESO A GREEN ROOF,Design,,,PNS,5100.0,1229.0,1229.0,DSF: 0000801033,False,1,1,0,0,0,0,1,0,0,0,0,queens,76.0,3871.0,
Q189,THE FLUSHING INTERNATIONAL HS,SCA CIP RESOA,FY15 RESO A GREEN ROOF,Construction,,,PNS,74800.0,93500.0,0.0,DSF: 0000801033,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,74800.0,
Q189,THE FLUSHING INTERNATIONAL HS,SCA CIP RESOA,FY15 RESO A GREEN ROOF,"CM, F&E",,,PNS,52046.0,46946.0,46946.0,DSF: 0000801033,False,1,1,0,0,0,0,1,0,0,0,0,queens,10.0,5100.0,
Q189,J.H.S. 189 - QUEENS,DOE- RESOA,FY10 RESO A PLAYGROUND UPGRADE,Construction,,,PNS,60705.0,60705.0,0.0,DSF: 0000690195,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,60705.0,
Q189,J.H.S. 189 - QUEENS,Trust For Public Lan,FY17 RESO A PLAYGROUND REDEVELOPMENT,F&E,,,PNS,90000.0,90000.0,0.0,DSF: 0000844821,False,0,0,0,0,0,0,0,0,0,0,0,queens,100.0,90000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866712,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,12000.0,12000.0,0.0,DSF: 0000866712,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,176000.0,176000.0,0.0,DSF: 0000866712,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,176000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,12000.0,12000.0,0.0,DSF: 0000866712,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867380,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,,,PNS,6000.0,6000.0,0.0,DSF: 0000867380,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867380,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,88000.0,
K176,P.S. 176 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867380,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K185,P.S. 185 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866700,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K185,P.S. 185 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866700,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K185,P.S. 185 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866700,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K185,P.S. 185 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866700,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K200,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS/ROOFS/EXT MASONRY,Construction,,,PNS,7026987.0,7026987.0,28176.0,"DSF: 0000044952, 0000848463, 0000868163",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,6998811.0,
K200,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS/ROOFS/EXT MASONRY,"CM, F&E",,,PNS,614612.0,614612.0,14348.0,"DSF: 0000044952, 0000848463, 0000868163",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,98.0,600264.0,
K201,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867186,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K201,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,Design,,,PNS,60000.0,60000.0,0.0,DSF: 0000867186,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,60000.0,
K201,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,Construction,,,PNS,880000.0,880000.0,0.0,DSF: 0000867186,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,880000.0,
K201,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,"CM, F&E",,,PNS,60000.0,60000.0,0.0,DSF: 0000867186,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,60000.0,
K205,P.S. 205 - BROOKLYN,SCA CIP,FLOOD ELIMINATION/PARAPETS,Design,,,PNS,175479.0,175479.0,2.0,"DSF: 0000871241, 0000871243",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,175477.0,
K205,P.S. 205 - BROOKLYN,SCA CIP,FLOOD ELIMINATION/PARAPETS,Construction,,,PNS,3290224.0,3290224.0,0.0,"DSF: 0000871241, 0000871243",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,3290224.0,
K205,P.S. 205 - BROOKLYN,SCA CIP,FLOOD ELIMINATION/PARAPETS,"CM, F&E",,,PNS,204725.0,204725.0,0.0,"DSF: 0000871241, 0000871243",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,204725.0,
K220,I.S. 220 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867236,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K220,I.S. 220 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,30000.0,30000.0,0.0,DSF: 0000867236,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,30000.0,
K220,I.S. 220 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,440000.0,440000.0,0.0,DSF: 0000867236,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,440000.0,
K220,I.S. 220 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,30000.0,30000.0,0.0,DSF: 0000867236,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,30000.0,
K227,I.S. 227 - BROOKLYN,SCA CIP,WATER PENETRATION/ROOFS/EXT MASONRY/PARAPETS,Construction,,,PNS,4925561.0,4925561.0,24178.0,"DSF: 0000848965, 0000848968, 0000848969, 0000848971",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,4901383.0,
K227,I.S. 227 - BROOKLYN,SCA CIP,WATER PENETRATION/ROOFS/EXT MASONRY/PARAPETS,"CM, F&E",,,PNS,640889.0,640889.0,5593.0,"DSF: 0000848965, 0000848968, 0000848969, 0000848971",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,99.0,635296.0,
K227,I.S. 227 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867418,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K227,I.S. 227 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,6000.0,6000.0,0.0,DSF: 0000867418,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K227,I.S. 227 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867418,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,88000.0,
K227,I.S. 227 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867418,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867191,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,12000.0,12000.0,0.0,DSF: 0000867191,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,176000.0,176000.0,0.0,DSF: 0000867191,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,176000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,12000.0,12000.0,0.0,DSF: 0000867191,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867276,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Design,,,PNS,24000.0,24000.0,0.0,DSF: 0000867276,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,24000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Construction,,,PNS,352000.0,352000.0,0.0,DSF: 0000867276,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,352000.0,
K229,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,"CM, F&E",,,PNS,24000.0,24000.0,0.0,DSF: 0000867276,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,24000.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Construction,,,PNS,1320000.0,1320000.0,5289.0,DSF: 0000822818,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,1314711.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",,,PNS,90000.0,90000.0,18912.0,DSF: 0000822818,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,79.0,71088.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866704,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866704,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866704,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866704,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
Q193,P.S. 193 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Construction,,,PNS,2584657.0,2584657.0,17932.0,DSF: 0000843951,False,1,1,0,0,0,0,0,0,0,0,0,queens,99.0,2566725.0,
Q193,P.S. 193 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,"CM, F&E",,,PNS,160823.0,160823.0,7430.0,DSF: 0000843951,False,1,1,0,0,0,0,0,0,0,0,0,queens,95.0,153393.0,
Q193,P.S. 193 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,440000.0,440000.0,2276.0,DSF: 0000844954,False,1,1,0,0,0,0,1,0,0,0,0,queens,99.0,437724.0,
Q193,P.S. 193 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,30000.0,30000.0,4159.0,DSF: 0000844954,False,1,1,0,0,0,0,1,0,0,0,0,queens,86.0,25841.0,
Q194,J.H.S. 194 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,33000.0,97035.0,56.0,DSF: 0000844952,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,32944.0,
Q194,J.H.S. 194 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,484000.0,1693457.0,11380.0,DSF: 0000844952,False,1,1,0,0,0,0,1,0,0,0,0,queens,98.0,472620.0,
