project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
26,Q130,P.S. 130 - QUEENS,SCA IEH,"IEH PO18-ROOMS 202,221,219,314,316",Construction,In-Progress,11/27/2017,IEH,,IEH,82244.0,7762.0,DSF: 0000049526,False
26,Q130,P.S. 130 - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/08/2015,DOES,,DOES,562.0,504.0,DSF: 0000812959,False
26,Q158,J.H.S. 158 - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/11/2017,DOES,,DOES,170000.0,1589.0,DSF: 0000866039,False
26,Q159,P.S. 159 - QUEENS,SCA CIP,FLOOD ELIMINATION,Scope,In-Progress,12/18/2017,05/04/2018,,18720,18720.0,0.0,DSF: 0000880124,False
26,Q159,P.S. 159 - QUEENS,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,11/15/2017,DOEL,,DOEL,500.0,0.0,DSF:,True
26,Q173,P.S. 173 - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/11/2017,DOES,,DOES,170000.0,1453.0,DSF: 0000866041,False
26,Q177,Q177 SPED - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,Construction,In-Progress,10/17/2016,04/09/2018,,8161174,7507540.0,3459225.0,"DSF: 0000790486, 0000798293",False
26,Q177,Q177 SPED - QUEENS,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,"CM, F&E",In-Progress,10/17/2016,04/09/2018,,693216,337068.0,266782.0,"DSF: 0000790486, 0000798293",False
26,Q177,Q177 SPED - QUEENS,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/11/2017,DOES,,DOES,170000.0,1527.0,DSF: 0000866042,False
26,Q191,P.S. 191 - QUEENS,DIIT - Project Conne,DATA/VOICE & WIRELESS NETWORK CABLE,Purch & Install,In-Progress,02/06/2009,02/01/2016,,DIIT,763829.0,763829.0,DSF: 0000800170,False
26,Q205,P.S. 205 - QUEENS,SCA CIP,BOILER/CLIMATE CTRL/FLOOD/MASONRY/ ROOFS/PARAPETS,Construction,In-Progress,07/12/2017,04/02/2019,,17528777,15736287.0,1223200.0,"DSF: 0000789227, 0000798368, 0000836272, 0000836273, 0000836274, 0000836276",False
21,K100,P.S. 100 - BROOKLYN,Fast Track Projects,BOND FAILURE BTWN PLASTER COATS,Construction,In-Progress,04/17/2014,FTK,,FTK,417159.0,412856.0,DSF: 0000029893,False
21,K100,P.S. 100 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,446510.0,0.0,DSF: 0000776729,True
21,K101,P.S. 101 - BROOKLYN,SCA Capacity,ADDITION,Construction,In-Progress,12/05/2016,08/15/2020,,74050878,67584185.0,18815635.0,DSF: 0000798192,False
21,K101,P.S. 101 - BROOKLYN,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,12/05/2016,08/15/2020,,10427842,4537932.0,1244338.0,DSF: 0000798192,False
21,K121,P.S. 121 - BROOKLYN,DOE- RESOA,FY15 RESO A ELECTRICAL SYSTEMS,Construction,In-Progress,06/26/2015,DOER,,100000,97734.0,97734.0,DSF: 0000800448,False
21,K128,P.S. 128 - BROOKLYN,SCA CIP,WINDOWS/EXT MASONRY,Construction,In-Progress,05/12/2017,11/05/2018,,2208335,1974525.0,36711.0,"DSF: 0000822174, 0000822175",False
21,K128,P.S. 128 - BROOKLYN,SCA CIP,WINDOWS/EXT MASONRY,"CM, F&E",In-Progress,05/12/2017,11/05/2018,,272317,35341.0,35341.0,"DSF: 0000822174, 0000822175",False
21,K128,P.S. 128 - BROOKLYN,SCA IEH,"IEH PO18-RMS 109,208,305",Construction,In-Progress,08/31/2017,IEH,,IEH,113151.0,10100.0,DSF: 0000048463,False
21,K153,P.S. 153 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,03/02/2017,DOEL,,DOEL,500.0,500.0,DSF:,False
21,K177,P.S. 177 - BROOKLYN,SCA IEH,"IEH PO18-RMS 409,359,455,556",Construction,In-Progress,09/20/2017,IEH,,IEH,79782.0,13010.0,DSF: 0000048666,False
21,K188,P.S. 188 - BROOKLYN,SCA CIP,SANDY:INT/HEATING/ELEC/FLOOD/CLIMATE/VENT/FA,Construction,In-Progress,01/12/2015,01/10/2017,,15506166,15520361.0,13989256.0,"DSF: 0000780542, 0000780543, 0000780545, 0000780550, 0000780560, 0000780563, 0000798612",False
21,K188,P.S. 188 - BROOKLYN,SCA CIP,SANDY:INT/HEATING/ELEC/FLOOD/CLIMATE/VENT/FA,"CM, F&E",In-Progress,01/12/2015,01/10/2017,,1110690,992209.0,982834.0,"DSF: 0000780542, 0000780543, 0000780545, 0000780550, 0000780560, 0000780563, 0000798612",False
21,K188,P.S. 188 - BROOKLYN,DOE- RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,05/25/2017,DOER,,250000,250000.0,33255.0,DSF: 0000800577,False
21,K209,P.S. 209 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,08/30/2017,DOES,,DOES,170000.0,680.0,DSF: 0000865971,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS/WIN,Construction,In-Progress,08/11/2017,05/02/2019,,14092875,12853464.0,640387.0,"DSF: 0000804350, 0000804351, 0000804352, 0000822685",False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,EXT MASONRY - WATER PENETRATION/PARAPETS/ROOFS/WIN,"CM, F&E",In-Progress,08/11/2017,05/02/2019,,876890,49557.0,48627.0,"DSF: 0000804350, 0000804351, 0000804352, 0000822685",False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,DEFECTIVE STAIR LANDING,Construction,In-Progress,06/30/2017,02/24/2018,,372794,367493.0,190167.0,DSF: 0000826760,False
21,K212,P.S. 212 - BROOKLYN,SCA CIP,DEFECTIVE STAIR LANDING,"CM, F&E",In-Progress,06/30/2017,02/24/2018,,86399,58414.0,50952.0,DSF: 0000826760,False
21,K215,P.S. 215 - BROOKLYN,SCA CIP,EXT. MASONRY/PARAPETS/FLOOD ELIMINATION,Scope,In-Progress,12/18/2017,05/04/2018,,91466,91466.0,0.0,"DSF: 0000871430, 0000871433, 0000871434",True
21,K215,P.S. 215 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,251712.0,0.0,DSF: 0000776823,True
21,K216,P.S. 214 - BROOKLYN,SCA CIP RESOA,FY15 RESO A SUPPLEMENTAL COOLING,Design,In-Progress,10/18/2017,02/22/2018,,64500,51339.0,6656.0,DSF: 0000800342,True
21,K216,P.S. 216 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,08/30/2017,DOES,,DOES,170000.0,631.0,DSF: 0000865973,False
21,K225,P.S. 225 - BROOKLYN,SCA CIP,FLOOD ELMNTN/ROOFS/EXTERIOR MASONRY/PARAPETS,Construction,In-Progress,07/25/2016,01/15/2018,,9761625,9328837.0,7918462.0,"DSF: 0000735855, 0000758754, 0000758755, 0000775945",False
21,K225,P.S. 225 - BROOKLYN,SCA CIP,FLOOD ELMNTN/ROOFS/EXTERIOR MASONRY/PARAPETS,"CM, F&E",In-Progress,07/25/2016,01/15/2018,,607390,590479.0,584402.0,"DSF: 0000735855, 0000758754, 0000758755, 0000775945",False
21,K225,P.S. 225 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,08/30/2017,DOES,,DOES,170000.0,688.0,DSF: 0000865976,False
21,K228,I.S. 228 - BROOKLYN,DOE- RESOA,FY17 RESO A BATHROOM UPGRADE,Construction,In-Progress,08/05/2016,DOER,,435000,435000.0,398785.0,DSF: 0000844692,False
21,K228,I.S. 228 - BROOKLYN,DOE - Skilled Trades,CAFETERIA SERVING LINE,Construction,In-Progress,01/15/2015,DOES,,DOES,450000.0,800.0,DSF: 0000821597,False
21,K228,I.S. 228 - BROOKLYN,DOE - Skilled Trades,SEWER EJECTOR PUMPS- STEEL HOLDING,Construction,In-Progress,08/04/2014,DOES,,DOES,142579.0,142579.0,DSF: 0000844008,False
21,K237,THE BROOKLYN SCHOOL OF INQUIRY,SCA CIP RESOA,RESO A ROOFTOP GREENHOUSE,Design,In-Progress,04/04/2016,09/01/2016,,242378,185684.0,105409.0,DSF: 0000821680,False
21,K237,THE BROOKLYN SCHOOL OF INQUIRY,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,104421.0,0.0,DSF: 0000776846,True
21,K237,THE ACADAMY OF TALENTED SCHOLA,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,104421.0,0.0,DSF: 0000776845,True
26,Q205,P.S. 205 - QUEENS,SCA CIP,BOILER/CLIMATE CTRL/FLOOD/MASONRY/ ROOFS/PARAPETS,"CM, F&E",In-Progress,07/12/2017,04/02/2019,,1208078,175284.0,147647.0,"DSF: 0000789227, 0000798368, 0000836272, 0000836273, 0000836274, 0000836276",False
26,Q205,P.S. 205 - QUEENS,SCA IEH,IEH PO18-AUDITORIUM CEILING,Construction,In-Progress,11/06/2017,IEH,,IEH,14029.0,2814.0,DSF: 0000049254,False
26,Q205,P.S. 205 - QUEENS,DOE - Skilled Trades,AUDITORIUM ACOUSTICAL CEILING TILES REPLACEMENT,Construction,In-Progress,11/28/2017,DOES,,DOES,83941.0,78264.0,DSF: 0000880778,False
26,Q216,J.H.S. 216 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Construction,In-Progress,04/17/2017,07/17/2018,,6750856,6232022.0,2088506.0,"DSF: 0000791100, 0000798301",False
26,Q216,J.H.S. 216 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,"CM, F&E",In-Progress,04/17/2017,07/17/2018,,420054,307873.0,281690.0,"DSF: 0000791100, 0000798301",False
26,Q216,J.H.S. 216 GEORGE J. RYAN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,11/17/2017,01/31/2018,,35000,34737.0,34737.0,DSF: 0000844461,True
26,Q221,P.S. 221 - QUEENS,SCA IEH,IEH PO18-BASEMENT CEILING CORRIDOR,Construction,In-Progress,09/21/2017,IEH,,IEH,89701.0,3096.0,DSF: 0000048685,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP,TCU REMOVAL / PLAYGROUND REDEVELOPMENT,Construction,In-Progress,01/04/2017,01/03/2018,,993745,890893.0,809368.0,DSF: 0000821803,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP,TCU REMOVAL / PLAYGROUND REDEVELOPMENT,"CM, F&E",In-Progress,01/04/2017,01/03/2018,,230310,79139.0,47586.0,DSF: 0000821803,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / MUSIC SUITE UPGRADE,Construction,In-Progress,06/12/2017,03/08/2018,,748000,663202.0,99256.0,DSF: 0000822852,False
26,Q405,BAYSIDE HIGH SCHOOL - QUEENS,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / MUSIC SUITE UPGRADE,"CM, F&E",In-Progress,06/12/2017,03/08/2018,,53579,58047.0,7799.0,DSF: 0000822852,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Construction,In-Progress,11/02/2016,11/01/2017,,3287387,3022270.0,2089352.0,DSF: 0000822228,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,"CM, F&E",In-Progress,11/02/2016,11/01/2017,,204549,82628.0,45425.0,DSF: 0000822228,False
26,Q415,BENJAMIN N. CARDOZO HIGH SCHOO,DIIT - RESOA,FY16 RESO A LIBRARY UPGRADE,Purch & Install,In-Progress,11/17/2017,03/01/2018,,350000,69474.0,69474.0,DSF: 0000822865,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,DOE- RESOA,FY16 RESO A LIBRARY UPGRADE,Construction,In-Progress,12/02/2016,DOER,,250000,275008.0,275008.0,DSF: 0000822865,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,DOE - Skilled Trades,ACE- STEAM SYSTEM UPGRADE,Construction,In-Progress,12/18/2015,DOES,,DOES,144835.0,7315.0,DSF: 0000799831,False
26,Q415,BENJAMIN N. CARDOZO HS - QUEEN,DOE - Skilled Trades,FULL ACCESSIBILTY,Construction,In-Progress,01/25/2017,DOES,,DOES,354000.0,0.0,DSF: 0000845618,True
26,Q416,BENJAMIN N. CARDOZO HS - Q,SCA CIP,ATHLETIC FIELDS,Construction,In-Progress,11/02/2016,11/01/2017,,5597444,5106921.0,2636934.0,DSF: 0000814735,False
26,Q416,BENJAMIN N. CARDOZO HS - Q,SCA CIP,ATHLETIC FIELDS,"CM, F&E",In-Progress,11/02/2016,11/01/2017,,348285,236585.0,228715.0,DSF: 0000814735,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,WATER PENETRATION,Construction,In-Progress,02/06/2017,02/05/2018,,1652625,1508188.0,702066.0,DSF: 0000799991,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,WATER PENETRATION,"CM, F&E",In-Progress,02/06/2017,02/05/2018,,102830,104326.0,87152.0,DSF: 0000799991,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,11/30/2017,05/29/2018,,31445,31445.0,8130.0,DSF: 0000867117,False
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,06/03/2017,11/29/2017,,572000,520945.0,3531.0,DSF: 0000800408,True
26,Q430,FRANCIS LEWIS HS - QUEENS,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,"CM, F&E",In-Progress,06/03/2017,11/29/2017,,39000,49162.0,10394.0,DSF: 0000800408,False
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA Capacity,NEW SCHOOL,Design,In-Progress,09/15/2017,04/11/2018,,4264320,4264320.0,901211.0,DSF: 0000821799,False
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA CIP,DEMOLITION,Construction,In-Progress,12/18/2017,12/17/2018,,2574000,2360417.0,3330.0,DSF: 0000821799,False
26,Q434,FRANCIS LEWIS HS ANNEX - QUEEN,SCA CIP,DEMOLITION,"CM, F&E",In-Progress,12/18/2017,12/17/2018,,160160,23665.0,23560.0,DSF: 0000821799,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Construction,In-Progress,04/10/2017,04/09/2018,,2057625,1978723.0,778432.0,DSF: 0000843892,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,"CM, F&E",In-Progress,04/10/2017,04/09/2018,,128030,79043.0,65264.0,DSF: 0000843892,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,11/30/2017,05/29/2018,,35514,35514.0,6914.0,DSF: 0000867059,False
26,Q435,MARTIN VAN BUREN HS - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Scope,In-Progress,11/22/2017,03/28/2018,,3684,3684.0,1679.0,DSF: 0000868293,True
26,Q811,Q811 SPED - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Construction,In-Progress,08/22/2017,11/19/2018,,6390000,6211123.0,47682.0,"DSF: 0000792110, 0000798374",False
26,Q811,Q811 SPED - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,"CM, F&E",In-Progress,08/22/2017,11/19/2018,,397600,30390.0,30390.0,"DSF: 0000792110, 0000798374",False
21,K237,K370 SPED - BROOKLYN,DOE - Skilled Trades,REPLACE PLAYGROUNDS SAFETY SURFACE,Construction,In-Progress,11/02/2017,DOES,,DOES,97714.0,77900.0,DSF: 0000866266,False
21,K238,P.S. 238 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS,Construction,In-Progress,05/15/2017,10/06/2018,,7863492,7206426.0,1144711.0,"DSF: 0000799876, 0000804821",False
21,K238,P.S. 238 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS,"CM, F&E",In-Progress,05/15/2017,10/06/2018,,654658,155477.0,151879.0,"DSF: 0000799876, 0000804821",False
21,K238,P.S. 238 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,335430.0,0.0,DSF: 0000776847,True
21,K238,P.S. 238 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,10/28/2016,DOES,,DOES,188483.0,188483.0,DSF: 0000804826,False
21,K239,I.S. 239 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,256751.0,0.0,DSF: 0000776848,True
21,K239,I.S. 239 - BROOKLYN,DOE- RESOA,FY16 RESO A ROOM CONVERSIONS / PARTITIONING,Construction,In-Progress,06/26/2017,DOER,,150000,150000.0,42499.0,DSF: 0000822841,False
21,K281,HIGH SCHOOL PROGRAM - K,SCA CIP RESOA,FY 15 RESO A AIR CONDITIONING SPLIT SYSTEM,Design,In-Progress,10/18/2017,02/21/2018,,21343,8230.0,6064.0,DSF: 0000843774,True
21,K281,I.S. 281 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,In-Progress,08/14/2017,F&E,,190000,190000.0,0.0,DSF: 0000844279,False
21,K281,I.S. 281 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,519051.0,0.0,DSF: 0000776886,True
21,K281,I.S. 281 - BROOKLYN,DOE - Skilled Trades,CAFETERIA SERVING LINES,Construction,In-Progress,05/05/2017,DOES,,DOES,450000.0,450000.0,DSF: 0000821625,False
21,K288,P.S. 288 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,12/09/2016,DOES,,DOES,135081.0,135081.0,DSF: 0000805675,False
21,K303,I.S. 303 - BROOKLYN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,08/30/2017,DOES,,DOES,170000.0,946.0,DSF: 0000865983,False
21,K329,P.S. 329 - BROOKLYN,SCA IEH,SOIL REMEDIATION ASSOCIATED WITH EX,Construction,In-Progress,03/13/2013,IEH,,IEH,22863.0,3813.0,DSF: 0000775901,False
21,K370,K370 SPED - BROOKLYN,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,09/28/2017,03/29/2018,,20985,20985.0,8846.0,DSF: 0000867035,True
21,K370,K370 SPED - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,289505.0,0.0,DSF: 0000776941,True
21,K400,EXPED LEARN SCHOOL FOR COMM -,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,61488.0,0.0,DSF: 0000776960,True
21,K400,LIFE ACADEMY H.S. FILM & MUSIC,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,61488.0,0.0,DSF: 0000776959,True
21,K406,MIDWOOD HS - BROOKLYN,SCA CIP,CRACKED CONCRETE STRUCTURE/FIELD HOUSE,Construction,In-Progress,07/25/2016,11/16/2017,,20487376,24686255.0,16860398.0,"DSF: 0000755235, 0000783260",False
21,K406,MIDWOOD HS - BROOKLYN,SCA CIP,CRACKED CONCRETE STRUCTURE/FIELD HOUSE,"CM, F&E",In-Progress,07/25/2016,11/16/2017,,1274770,806714.0,563269.0,"DSF: 0000755235, 0000783260",False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,08/07/2017,07/02/2018,,343858,307971.0,66292.0,DSF: 0000843844,False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,08/07/2017,07/02/2018,,259395,202332.0,102507.0,DSF: 0000843844,False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,SANDY: INTERIOR/VENT/ELEC/FLOOD/ATHLETIC FIELD,Construction,In-Progress,05/04/2015,07/11/2017,,43084010,42443408.0,32853113.0,"DSF: 0000737753, 0000737755, 0000783265, 0000783269, 0000783270, 0000783272, 0000783273, 0000783284, 0000783287, 0000799402, 0000799403, 0000799404, 0000799405, 0000799406, 0000800327",False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,SANDY: INTERIOR/VENT/ELEC/FLOOD/ATHLETIC FIELD,"CM, F&E",In-Progress,05/04/2015,07/11/2017,,3430144,1289932.0,1178662.0,"DSF: 0000737753, 0000737755, 0000783265, 0000783269, 0000783270, 0000783272, 0000783273, 0000783284, 0000783287, 0000799402, 0000799403, 0000799404, 0000799405, 0000799406, 0000800327",False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,SCA IEH,IEH PO18-RM 125A,Construction,In-Progress,05/12/2017,IEH,,IEH,29374.0,2726.0,DSF: 0000046725,False
21,K410,ABRAHAM LINCOLN HS - BROOKLYN,DOE- RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,08/03/2017,DOER,,82152,38526.0,0.0,DSF: 0000800365,False
21,K411,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,SANDY: INTERIOR/VENT/ELEC/FLOOD/ATHLETIC FIELD,Construction,In-Progress,05/04/2015,07/11/2017,,1891096,1711803.0,1352333.0,DSF: 0000822270,False
21,K411,ABRAHAM LINCOLN HS - BROOKLYN,SCA CIP,SANDY: INTERIOR/VENT/ELEC/FLOOD/ATHLETIC FIELD,"CM, F&E",In-Progress,05/04/2015,07/11/2017,,117668,3776.0,3776.0,DSF: 0000822270,False
21,K466,SCIENCE TECH & RESEARCH - K,DOE - Skilled Trades,REPLACE DEFECTIVE OIL-FIRED WATER HEATER,Construction,In-Progress,03/20/2017,DOES,,DOES,64637.0,64637.0,DSF: 0000865862,False
21,K525,EDWARD R. MURROW HS - K,SCA IEH,"IEH PO18-RM 225,227,309,470A,470B,474",Construction,In-Progress,08/10/2017,IEH,,IEH,134435.0,708.0,DSF: 0000048113,False
21,K525,EDWARD R. MURROW HS - K,SCA IEH,"IEH PO18-RMS 198,243,244,276,448",Construction,In-Progress,08/31/2017,IEH,,IEH,103133.0,13791.0,DSF: 0000048465,False
21,K525,EDWARD R. MURROW HS - K,DOE- RESOA,FY14 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,08/25/2014,DOER,,82000,82000.0,0.0,DSF: 0000798755,False
21,K525,EDWARD R. MURROW HS - K,DOE- RESOA,FY17 RESO A GREENHOUSE RECONSTRUCTION,Construction,In-Progress,07/21/2017,DOER,,77678,77678.0,77678.0,DSF: 0000844980,False
21,K525,EDWARD R. MURROW HS - K,DOE - Skilled Trades,CAFETERIA SERVING LINES,Construction,In-Progress,02/17/2017,DOES,,DOES,450000.0,450000.0,DSF: 0000821627,False
21,K525,EDWARD R. MURROW HS - K,DOE - Skilled Trades,REPLACE SPLIT A/C HEATING UNIT,Construction,In-Progress,11/02/2016,DOES,,DOES,206785.0,0.0,DSF: 0000865719,True
21,K540,JOHN DEWEY HS - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,08/07/2017,07/02/2018,,251226,232213.0,62405.0,DSF: 0000843851,False
21,K540,JOHN DEWEY HS - BROOKLYN,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,08/07/2017,07/02/2018,,257660,225903.0,118411.0,DSF: 0000843851,False
21,K620,WILLIAM E. GRADY VOC HS - K,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,10/20/2017,04/19/2018,,22124,22124.0,5210.0,DSF: 0000867038,False
21,K620,WILLIAM E. GRADY VOC HS - K,SCA CIP RESOA,FY16 RESO A CULINARY ARTS ROOM,Construction,In-Progress,08/08/2017,08/07/2018,,1842232,1736495.0,8575.0,DSF: 0000822276,False
21,K620,WILLIAM E. GRADY VOC HS - K,SCA CIP RESOA,FY16 RESO A CULINARY ARTS ROOM,"CM, F&E",In-Progress,08/08/2017,08/07/2018,,125607,11682.0,11682.0,DSF: 0000822276,False
21,K620,WILLIAM E. GRADY VOC HS - K,SCA IEH,IEH PO18-RM 101,Construction,In-Progress,08/18/2017,IEH,,IEH,28254.0,4122.0,DSF: 0000048287,False
21,K662,BROOKLYN DAILY DISCOVERY PRE-K,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,In-Progress,01/06/2017,F&E,,76000,76000.0,76000.0,DSF: 0000844671,False
26,Q811,Q811 SPED - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Construction,In-Progress,05/22/2006,05/31/2007,,77000,325410.0,310012.0,DSF: 0000013154,True
26,Q811,Q811 SPED - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,CM,In-Progress,05/22/2006,05/31/2007,,12240,86357.0,86357.0,DSF: 0000013154,True
27,Q053,I.S. 53 - QUEENS,SCA CIP,CONCRETE/FLOOD/PARAPETS/ ROOFS/WINDOWS/C OF O,"CM, F&E",In-Progress,08/15/2017,08/14/2019,,1211000,57294.0,56901.0,"DSF: 0000811759, 0000822673, 0000822674, 0000822675, 0000822676, 0000843772",False
27,Q042,P.S. 42 - QUEENS,SCA CIP,SANDY:INT/HEATING/FLOOD/CLIMATE/PIPING/HVAC/ELEC,Construction,In-Progress,01/06/2015,03/15/2017,,17083341,17509959.0,13926062.0,"DSF: 0000788293, 0000788296, 0000788302, 0000799428, 0000799438, 0000799439, 0000799608, 0000799919",False
27,Q042,P.S. 42 - QUEENS,SCA CIP,SANDY:INT/HEATING/FLOOD/CLIMATE/PIPING/HVAC/ELEC,"CM, F&E",In-Progress,01/06/2015,03/15/2017,,1393070,1492209.0,1431273.0,"DSF: 0000788293, 0000788296, 0000788302, 0000799428, 0000799438, 0000799439, 0000799608, 0000799919",False
27,Q042,P.S. 42 - QUEENS,SCA IEH,IEH PO18-ROOM 348,Construction,In-Progress,08/01/2017,IEH,,IEH,7822.0,1072.0,DSF: 0000047885,False
27,Q043,P.S. 43 - QUEENS,Fast Track Projects,SANDY- ELEVATOR REPAIR,Construction,In-Progress,08/16/2014,FTK,,FTK,464268.0,464249.0,DSF: 0000799416,False
27,Q043,P.S. 43 - QUEENS,Fast Track Projects,EMERGENCY PROTECTIVE MEASURES - HURRICANE SANDY,Construction,In-Progress,10/31/2012,FTK,,FTK,1806405.0,1804102.0,DSF: 0000023487,False
